site_names,measure_name,time,measure_value:varchar,measure_value:double,measure_value:bigint
Ay,timestamp,2024-11-29 02:27:00.000000,2024-11-29 02:27,,
Ay,timestamp,2024-11-29 02:47:00.000000,2024-11-29 02:47,,
Ay,timestamp,2024-11-29 03:07:00.000000,2024-11-29 03:07,,
Ay,timestamp,2024-11-29 03:27:00.000000,2024-11-29 03:27,,
Ay,timestamp,2024-11-29 03:47:00.000000,2024-11-29 03:47,,
Ay,timestamp,2024-11-29 04:07:00.000000,2024-11-29 04:07,,
Ay,timestamp,2024-11-29 04:27:00.000000,2024-11-29 04:27,,
Ay,timestamp,2024-11-29 04:47:00.000000,2024-11-29 04:47,,
Ay,timestamp,2024-11-29 05:07:00.000000,2024-11-29 05:07,,
Ay,timestamp,2024-11-29 05:27:00.000000,2024-11-29 05:27,,
Ay,timestamp,2024-11-29 05:47:00.000000,2024-11-29 05:47,,
Ay,timestamp,2024-11-29 06:07:00.000000,2024-11-29 06:07,,
Ay,timestamp,2024-11-29 06:27:00.000000,2024-11-29 06:27,,
Ay,timestamp,2024-11-29 06:47:00.000000,2024-11-29 06:47,,
Ay,timestamp,2024-11-29 07:07:00.000000,2024-11-29 07:07,,
Ay,timestamp,2024-11-29 07:27:00.000000,2024-11-29 07:27,,
Ay,timestamp,2024-11-29 07:47:00.000000,2024-11-29 07:47,,
Ay,timestamp,2024-11-29 08:07:00.000000,2024-11-29 08:07,,
Ay,timestamp,2024-11-29 08:27:00.000000,2024-11-29 08:27,,
Ay,timestamp,2024-11-29 08:47:00.000000,2024-11-29 08:47,,
Ay,timestamp,2024-11-29 09:07:00.000000,2024-11-29 09:07,,
Ay,timestamp,2024-11-29 09:27:00.000000,2024-11-29 09:27,,
Ay,timestamp,2024-11-29 09:47:00.000000,2024-11-29 09:47,,
Ay,timestamp,2024-11-29 10:07:00.000000,2024-11-29 10:07,,
Ay,timestamp,2024-11-29 10:27:00.000000,2024-11-29 10:27,,
Ay,timestamp,2024-11-29 10:47:00.000000,2024-11-29 10:47,,
Ay,timestamp,2024-11-29 11:07:00.000000,2024-11-29 11:07,,
Ay,timestamp,2024-11-29 11:27:00.000000,2024-11-29 11:27,,
Ay,timestamp,2024-11-29 11:47:00.000000,2024-11-29 11:47,,
Ay,timestamp,2024-11-29 12:07:00.000000,2024-11-29 12:07,,
Ay,timestamp,2024-11-29 12:27:00.000000,2024-11-29 12:27,,
Ay,timestamp,2024-11-29 12:47:00.000000,2024-11-29 12:47,,
Ay,timestamp,2024-11-29 13:07:00.000000,2024-11-29 13:07,,
Ay,timestamp,2024-11-29 13:27:00.000000,2024-11-29 13:27,,
Ay,timestamp,2024-11-29 13:47:00.000000,2024-11-29 13:47,,
Ay,timestamp,2024-11-29 14:07:00.000000,2024-11-29 14:07,,
Ay,timestamp,2024-11-29 14:27:00.000000,2024-11-29 14:27,,
Ay,timestamp,2024-11-29 14:47:00.000000,2024-11-29 14:47,,
Ay,timestamp,2024-11-29 15:07:00.000000,2024-11-29 15:07,,
Ay,timestamp,2024-11-29 15:27:00.000000,2024-11-29 15:27,,
Ay,timestamp,2024-11-29 15:47:00.000000,2024-11-29 15:47,,
Ay,timestamp,2024-11-29 16:07:00.000000,2024-11-29 16:07,,
Ay,timestamp,2024-11-29 16:27:00.000000,2024-11-29 16:27,,
Ay,timestamp,2024-11-29 16:47:00.000000,2024-11-29 16:47,,
Ay,timestamp,2024-11-29 17:07:00.000000,2024-11-29 17:07,,
Ay,timestamp,2024-11-29 17:27:00.000000,2024-11-29 17:27,,
Ay,timestamp,2024-11-29 17:47:00.000000,2024-11-29 17:47,,
Ay,timestamp,2024-11-29 18:07:00.000000,2024-11-29 18:07,,
Ay,timestamp,2024-11-29 18:27:00.000000,2024-11-29 18:27,,
Ay,timestamp,2024-11-29 18:47:00.000000,2024-11-29 18:47,,
Ay,timestamp,2024-11-29 19:07:00.000000,2024-11-29 19:07,,
Ay,timestamp,2024-11-29 19:27:00.000000,2024-11-29 19:27,,
Ay,timestamp,2024-11-29 19:47:00.000000,2024-11-29 19:47,,
Ay,timestamp,2024-11-29 20:07:00.000000,2024-11-29 20:07,,
Ay,timestamp,2024-11-29 20:27:00.000000,2024-11-29 20:27,,
Ay,timestamp,2024-11-29 20:47:00.000000,2024-11-29 20:47,,
Ay,timestamp,2024-11-30 00:07:00.000000,2024-11-30 00:07,,
Ay,timestamp,2024-11-30 00:27:00.000000,2024-11-30 00:27,,
Ay,timestamp,2024-11-30 00:47:00.000000,2024-11-30 00:47,,
Ay,timestamp,2024-11-30 01:07:00.000000,2024-11-30 01:07,,
Ay,timestamp,2024-11-30 01:27:00.000000,2024-11-30 01:27,,
Ay,timestamp,2024-11-30 01:47:00.000000,2024-11-30 01:47,,
Ay,timestamp,2024-11-30 02:07:00.000000,2024-11-30 02:07,,
Ay,timestamp,2024-11-30 02:27:00.000000,2024-11-30 02:27,,
Ay,timestamp,2024-11-30 02:47:00.000000,2024-11-30 02:47,,
Ay,timestamp,2024-11-30 03:07:00.000000,2024-11-30 03:07,,
Ay,timestamp,2024-11-30 03:27:00.000000,2024-11-30 03:27,,
Ay,timestamp,2024-11-30 03:47:00.000000,2024-11-30 03:47,,
Ay,timestamp,2024-11-30 04:07:00.000000,2024-11-30 04:07,,
Ay,timestamp,2024-11-30 04:27:00.000000,2024-11-30 04:27,,
Ay,timestamp,2024-11-30 04:47:00.000000,2024-11-30 04:47,,
Ay,timestamp,2024-11-30 05:07:00.000000,2024-11-30 05:07,,
Ay,timestamp,2024-11-30 05:27:00.000000,2024-11-30 05:27,,
Ay,timestamp,2024-11-30 05:47:00.000000,2024-11-30 05:47,,
Ay,timestamp,2024-11-30 06:07:00.000000,2024-11-30 06:07,,
Ay,timestamp,2024-11-30 06:27:00.000000,2024-11-30 06:27,,
Ay,timestamp,2024-11-30 06:47:00.000000,2024-11-30 06:47,,
Ay,timestamp,2024-11-30 07:07:00.000000,2024-11-30 07:07,,
Ay,timestamp,2024-11-30 07:27:00.000000,2024-11-30 07:27,,
Ay,timestamp,2024-11-30 07:47:00.000000,2024-11-30 07:47,,
Ay,timestamp,2024-11-30 08:07:00.000000,2024-11-30 08:07,,
Ay,timestamp,2024-11-30 08:27:00.000000,2024-11-30 08:27,,
Ay,timestamp,2024-11-30 08:47:00.000000,2024-11-30 08:47,,
Ay,timestamp,2024-11-30 09:07:00.000000,2024-11-30 09:07,,
Ay,timestamp,2024-11-30 09:27:00.000000,2024-11-30 09:27,,
Ay,timestamp,2024-11-30 09:47:00.000000,2024-11-30 09:47,,
Ay,timestamp,2024-11-30 10:07:00.000000,2024-11-30 10:07,,
Ay,timestamp,2024-11-30 10:27:00.000000,2024-11-30 10:27,,
Ay,timestamp,2024-11-30 10:47:00.000000,2024-11-30 10:47,,
Ay,timestamp,2024-11-30 11:07:00.000000,2024-11-30 11:07,,
Ay,timestamp,2024-11-30 11:27:00.000000,2024-11-30 11:27,,
Ay,timestamp,2024-11-30 11:47:00.000000,2024-11-30 11:47,,
Ay,timestamp,2024-11-30 12:07:00.000000,2024-11-30 12:07,,
Ay,timestamp,2024-11-30 12:27:00.000000,2024-11-30 12:27,,
Ay,timestamp,2024-11-30 12:47:00.000000,2024-11-30 12:47,,
Ay,timestamp,2024-11-30 13:07:00.000000,2024-11-30 13:07,,
Ay,timestamp,2024-11-30 13:27:00.000000,2024-11-30 13:27,,
Ay,timestamp,2024-11-30 13:47:00.000000,2024-11-30 13:47,,
Ay,timestamp,2024-11-30 14:07:00.000000,2024-11-30 14:07,,
Ay,timestamp,2024-11-30 14:27:00.000000,2024-11-30 14:27,,
Ay,timestamp,2024-11-30 14:47:00.000000,2024-11-30 14:47,,
Ay,timestamp,2024-11-30 15:07:00.000000,2024-11-30 15:07,,
Ay,timestamp,2024-11-30 15:27:00.000000,2024-11-30 15:27,,
Ay,timestamp,2024-11-30 15:47:00.000000,2024-11-30 15:47,,
Ay,timestamp,2024-11-30 16:07:00.000000,2024-11-30 16:07,,
Ay,timestamp,2024-11-30 16:27:00.000000,2024-11-30 16:27,,
Ay,timestamp,2024-11-30 16:47:00.000000,2024-11-30 16:47,,
Ay,timestamp,2024-11-30 17:07:00.000000,2024-11-30 17:07,,
Ay,timestamp,2024-11-30 17:27:00.000000,2024-11-30 17:27,,
Ay,timestamp,2024-11-30 17:47:00.000000,2024-11-30 17:47,,
Ay,timestamp,2024-11-30 18:07:00.000000,2024-11-30 18:07,,
Ay,timestamp,2024-11-30 18:27:00.000000,2024-11-30 18:27,,
Ay,timestamp,2024-11-30 18:47:00.000000,2024-11-30 18:47,,
Ay,timestamp,2024-11-30 19:07:00.000000,2024-11-30 19:07,,
Ay,timestamp,2024-11-30 19:27:00.000000,2024-11-30 19:27,,
Ay,timestamp,2024-11-30 19:47:00.000000,2024-11-30 19:47,,
Ay,timestamp,2024-11-30 20:07:00.000000,2024-11-30 20:07,,
Ay,timestamp,2024-11-30 20:27:00.000000,2024-11-30 20:27,,
Ay,timestamp,2024-11-30 20:47:00.000000,2024-11-30 20:47,,
Ay,timestamp,2024-11-30 21:07:00.000000,2024-11-30 21:07,,
Ay,timestamp,2024-12-01 00:07:00.000000,2024-12-01 00:07,,
Ay,timestamp,2024-12-01 00:27:00.000000,2024-12-01 00:27,,
Ay,timestamp,2024-12-01 00:47:00.000000,2024-12-01 00:47,,
Ay,timestamp,2024-12-01 01:07:00.000000,2024-12-01 01:07,,
Ay,timestamp,2024-12-01 01:27:00.000000,2024-12-01 01:27,,
Ay,timestamp,2024-12-01 01:47:00.000000,2024-12-01 01:47,,
Ay,timestamp,2024-12-01 02:07:00.000000,2024-12-01 02:07,,
Ay,timestamp,2024-12-01 02:27:00.000000,2024-12-01 02:27,,
Ay,timestamp,2024-12-01 02:47:00.000000,2024-12-01 02:47,,
Ay,timestamp,2024-12-01 03:07:00.000000,2024-12-01 03:07,,
Ay,timestamp,2024-12-01 03:27:00.000000,2024-12-01 03:27,,
Ay,timestamp,2024-12-01 03:47:00.000000,2024-12-01 03:47,,
Ay,timestamp,2024-12-01 04:07:00.000000,2024-12-01 04:07,,
Ay,timestamp,2024-12-01 04:27:00.000000,2024-12-01 04:27,,
Ay,timestamp,2024-12-01 04:47:00.000000,2024-12-01 04:47,,
Ay,timestamp,2024-12-01 05:07:00.000000,2024-12-01 05:07,,
Ay,timestamp,2024-12-01 05:27:00.000000,2024-12-01 05:27,,
Ay,timestamp,2024-12-01 05:47:00.000000,2024-12-01 05:47,,
Ay,timestamp,2024-12-01 06:07:00.000000,2024-12-01 06:07,,
Ay,timestamp,2024-12-01 06:27:00.000000,2024-12-01 06:27,,
Ay,timestamp,2024-12-01 06:47:00.000000,2024-12-01 06:47,,
Ay,timestamp,2024-12-01 07:07:00.000000,2024-12-01 07:07,,
Ay,timestamp,2024-12-01 07:27:00.000000,2024-12-01 07:27,,
Ay,timestamp,2024-12-01 07:47:00.000000,2024-12-01 07:47,,
Ay,timestamp,2024-12-01 08:07:00.000000,2024-12-01 08:07,,
Ay,timestamp,2024-12-01 08:27:00.000000,2024-12-01 08:27,,
Ay,timestamp,2024-12-01 08:47:00.000000,2024-12-01 08:47,,
Ay,timestamp,2024-12-01 09:07:00.000000,2024-12-01 09:07,,
Ay,timestamp,2024-12-01 09:27:00.000000,2024-12-01 09:27,,
Ay,timestamp,2024-12-01 09:47:00.000000,2024-12-01 09:47,,
Ay,timestamp,2024-12-01 10:07:00.000000,2024-12-01 10:07,,
Ay,timestamp,2024-12-01 10:27:00.000000,2024-12-01 10:27,,
Ay,timestamp,2024-12-01 10:47:00.000000,2024-12-01 10:47,,
Ay,timestamp,2024-12-01 11:07:00.000000,2024-12-01 11:07,,
Li,timestamp,2024-11-26 15:16:00.000000,2024-11-26 15:16,,
Li,timestamp,2024-11-26 15:50:00.000000,2024-11-26 15:50,,
Li,timestamp,2024-11-26 16:01:00.000000,2024-11-26 16:01,,
Li,timestamp,2024-11-26 16:21:00.000000,2024-11-26 16:21,,
Li,timestamp,2024-11-26 16:40:00.000000,2024-11-26 16:40,,
Li,timestamp,2024-11-26 17:00:00.000000,2024-11-26 17:00,,
Li,timestamp,2024-11-27 09:19:00.000000,2024-11-27 09:19,,
Li,timestamp,2024-11-27 09:39:00.000000,2024-11-27 09:39,,
Li,timestamp,2024-11-27 09:50:00.000000,2024-11-27 09:50,,
Li,timestamp,2024-11-27 10:10:00.000000,2024-11-27 10:10,,
Li,timestamp,2024-11-27 10:30:00.000000,2024-11-27 10:30,,
Li,timestamp,2024-11-27 10:43:00.000000,2024-11-27 10:43,,
Li,timestamp,2024-11-27 11:03:00.000000,2024-11-27 11:03,,
Li,timestamp,2024-11-27 11:24:00.000000,2024-11-27 11:24,,
Li,timestamp,2024-11-27 11:42:00.000000,2024-11-27 11:42,,
Li,timestamp,2024-11-27 12:52:00.000000,2024-11-27 12:52,,
Li,timestamp,2024-11-27 13:12:00.000000,2024-11-27 13:12,,
Li,timestamp,2024-11-27 13:32:00.000000,2024-11-27 13:32,,
Li,timestamp,2024-11-27 15:14:00.000000,2024-11-27 15:14,,
Li,timestamp,2024-11-27 15:34:00.000000,2024-11-27 15:34,,
Li,timestamp,2024-11-27 16:18:00.000000,2024-11-27 16:18,,
Li,timestamp,2024-11-27 16:30:00.000000,2024-11-27 16:30,,
Li,timestamp,2024-11-27 16:47:00.000000,2024-11-27 16:47,,
Li,timestamp,2024-11-27 17:07:00.000000,2024-11-27 17:07,,
Li,timestamp,2024-11-27 17:27:00.000000,2024-11-27 17:27,,
Li,timestamp,2024-11-27 17:47:00.000000,2024-11-27 17:47,,
Li,timestamp,2024-11-27 18:07:00.000000,2024-11-27 18:07,,
Li,timestamp,2024-11-27 18:27:00.000000,2024-11-27 18:27,,
Li,timestamp,2024-11-27 18:47:00.000000,2024-11-27 18:47,,
Li,timestamp,2024-11-27 19:07:00.000000,2024-11-27 19:07,,
Li,timestamp,2024-11-27 19:27:00.000000,2024-11-27 19:27,,
Li,timestamp,2024-11-27 19:47:00.000000,2024-11-27 19:47,,
Li,timestamp,2024-11-27 20:07:00.000000,2024-11-27 20:07,,
Li,timestamp,2024-11-27 20:27:00.000000,2024-11-27 20:27,,
Li,timestamp,2024-11-27 20:47:00.000000,2024-11-27 20:47,,
Li,timestamp,2024-11-27 21:07:00.000000,2024-11-27 21:07,,
Li,timestamp,2024-11-27 21:27:00.000000,2024-11-27 21:27,,
Li,timestamp,2024-11-27 21:47:00.000000,2024-11-27 21:47,,
Li,timestamp,2024-11-27 22:07:00.000000,2024-11-27 22:07,,
Li,timestamp,2024-11-27 22:27:00.000000,2024-11-27 22:27,,
Li,timestamp,2024-11-27 22:47:00.000000,2024-11-27 22:47,,
Li,timestamp,2024-11-27 23:07:00.000000,2024-11-27 23:07,,
Li,timestamp,2024-11-27 23:27:00.000000,2024-11-27 23:27,,
Li,timestamp,2024-11-27 23:47:00.000000,2024-11-27 23:47,,
Li,timestamp,2024-11-28 00:07:00.000000,2024-11-28 00:07,,
Li,timestamp,2024-11-28 00:27:00.000000,2024-11-28 00:27,,
Li,timestamp,2024-11-28 00:47:00.000000,2024-11-28 00:47,,
Li,timestamp,2024-11-28 01:07:00.000000,2024-11-28 01:07,,
Li,timestamp,2024-11-28 01:27:00.000000,2024-11-28 01:27,,
Li,timestamp,2024-11-28 01:47:00.000000,2024-11-28 01:47,,
Li,timestamp,2024-11-28 02:07:00.000000,2024-11-28 02:07,,
Li,timestamp,2024-11-28 02:27:00.000000,2024-11-28 02:27,,
Li,timestamp,2024-11-28 02:47:00.000000,2024-11-28 02:47,,
Li,timestamp,2024-11-28 03:07:00.000000,2024-11-28 03:07,,
Li,timestamp,2024-11-28 03:27:00.000000,2024-11-28 03:27,,
Li,timestamp,2024-11-28 03:47:00.000000,2024-11-28 03:47,,
Li,timestamp,2024-11-28 04:07:00.000000,2024-11-28 04:07,,
Li,timestamp,2024-11-28 04:27:00.000000,2024-11-28 04:27,,
Li,timestamp,2024-11-28 04:47:00.000000,2024-11-28 04:47,,
Li,timestamp,2024-11-28 07:47:00.000000,2024-11-28 07:47,,
Li,timestamp,2024-11-28 08:07:00.000000,2024-11-28 08:07,,
Li,timestamp,2024-11-28 08:27:00.000000,2024-11-28 08:27,,
Li,timestamp,2024-11-28 08:47:00.000000,2024-11-28 08:47,,
Li,timestamp,2024-11-28 09:07:00.000000,2024-11-28 09:07,,
Li,timestamp,2024-11-28 09:47:00.000000,2024-11-28 09:47,,
Li,timestamp,2024-11-28 10:27:00.000000,2024-11-28 10:27,,
Li,timestamp,2024-11-28 10:47:00.000000,2024-11-28 10:47,,
Li,timestamp,2024-11-28 11:07:00.000000,2024-11-28 11:07,,
Li,timestamp,2024-11-28 11:27:00.000000,2024-11-28 11:27,,
Li,timestamp,2024-11-28 11:47:00.000000,2024-11-28 11:47,,
Li,timestamp,2024-11-28 12:07:00.000000,2024-11-28 12:07,,
Li,timestamp,2024-11-28 12:27:00.000000,2024-11-28 12:27,,
Li,timestamp,2024-11-28 12:47:00.000000,2024-11-28 12:47,,
Li,timestamp,2024-11-28 13:07:00.000000,2024-11-28 13:07,,
Li,timestamp,2024-11-28 13:27:00.000000,2024-11-28 13:27,,
Li,timestamp,2024-11-28 13:47:00.000000,2024-11-28 13:47,,
Li,timestamp,2024-11-28 14:07:00.000000,2024-11-28 14:07,,
Li,timestamp,2024-11-28 14:27:00.000000,2024-11-28 14:27,,
Li,timestamp,2024-11-28 14:47:00.000000,2024-11-28 14:47,,
Li,timestamp,2024-11-28 15:07:00.000000,2024-11-28 15:07,,
Li,timestamp,2024-11-28 15:27:00.000000,2024-11-28 15:27,,
Li,timestamp,2024-11-28 15:47:00.000000,2024-11-28 15:47,,
Li,timestamp,2024-11-28 16:07:00.000000,2024-11-28 16:07,,
Li,timestamp,2024-11-28 16:27:00.000000,2024-11-28 16:27,,
Li,timestamp,2024-11-28 16:47:00.000000,2024-11-28 16:47,,
Li,timestamp,2024-11-28 17:07:00.000000,2024-11-28 17:07,,
Li,timestamp,2024-11-28 17:27:00.000000,2024-11-28 17:27,,
Li,timestamp,2024-11-28 17:47:00.000000,2024-11-28 17:47,,
Li,timestamp,2024-11-28 18:07:00.000000,2024-11-28 18:07,,
Li,timestamp,2024-11-28 18:27:00.000000,2024-11-28 18:27,,
Li,timestamp,2024-11-28 18:47:00.000000,2024-11-28 18:47,,
Li,timestamp,2024-11-28 19:07:00.000000,2024-11-28 19:07,,
Li,timestamp,2024-11-28 19:27:00.000000,2024-11-28 19:27,,
Li,timestamp,2024-11-28 19:47:00.000000,2024-11-28 19:47,,
Li,timestamp,2024-11-28 20:07:00.000000,2024-11-28 20:07,,
Li,timestamp,2024-11-28 20:27:00.000000,2024-11-28 20:27,,
Li,timestamp,2024-11-28 20:47:00.000000,2024-11-28 20:47,,
Li,timestamp,2024-11-28 21:07:00.000000,2024-11-28 21:07,,
Li,timestamp,2024-11-28 21:27:00.000000,2024-11-28 21:27,,
Li,timestamp,2024-11-28 21:47:00.000000,2024-11-28 21:47,,
Li,timestamp,2024-11-28 22:07:00.000000,2024-11-28 22:07,,
Li,timestamp,2024-11-28 22:27:00.000000,2024-11-28 22:27,,
Li,timestamp,2024-11-28 22:47:00.000000,2024-11-28 22:47,,
Li,timestamp,2024-11-28 23:07:00.000000,2024-11-28 23:07,,
Li,timestamp,2024-11-28 23:27:00.000000,2024-11-28 23:27,,
Li,timestamp,2024-11-28 23:47:00.000000,2024-11-28 23:47,,
Li,timestamp,2024-11-29 00:07:00.000000,2024-11-29 00:07,,
Li,timestamp,2024-11-29 00:27:00.000000,2024-11-29 00:27,,
Li,timestamp,2024-11-29 00:47:00.000000,2024-11-29 00:47,,
Li,timestamp,2024-11-29 01:07:00.000000,2024-11-29 01:07,,
Li,timestamp,2024-11-29 01:27:00.000000,2024-11-29 01:27,,
Li,timestamp,2024-11-29 01:47:00.000000,2024-11-29 01:47,,
Li,timestamp,2024-11-29 02:07:00.000000,2024-11-29 02:07,,
Li,timestamp,2024-11-29 02:27:00.000000,2024-11-29 02:27,,
Li,timestamp,2024-11-29 02:47:00.000000,2024-11-29 02:47,,
Li,timestamp,2024-11-29 03:07:00.000000,2024-11-29 03:07,,
Li,timestamp,2024-11-29 03:27:00.000000,2024-11-29 03:27,,
Li,timestamp,2024-11-29 03:47:00.000000,2024-11-29 03:47,,
Li,timestamp,2024-11-29 04:07:00.000000,2024-11-29 04:07,,
Li,timestamp,2024-11-29 04:47:00.000000,2024-11-29 04:47,,
Li,timestamp,2024-11-29 05:07:00.000000,2024-11-29 05:07,,
Li,timestamp,2024-11-29 05:27:00.000000,2024-11-29 05:27,,
Li,timestamp,2024-11-29 05:47:00.000000,2024-11-29 05:47,,
Li,timestamp,2024-11-29 06:07:00.000000,2024-11-29 06:07,,
Li,timestamp,2024-11-29 06:27:00.000000,2024-11-29 06:27,,
Li,timestamp,2024-11-29 06:47:00.000000,2024-11-29 06:47,,
Li,timestamp,2024-11-29 07:07:00.000000,2024-11-29 07:07,,
Li,timestamp,2024-11-29 07:27:00.000000,2024-11-29 07:27,,
Li,timestamp,2024-11-29 07:47:00.000000,2024-11-29 07:47,,
Li,timestamp,2024-11-29 08:07:00.000000,2024-11-29 08:07,,
Li,timestamp,2024-11-29 08:27:00.000000,2024-11-29 08:27,,
Li,timestamp,2024-11-29 08:47:00.000000,2024-11-29 08:47,,
Li,timestamp,2024-11-29 09:47:00.000000,2024-11-29 09:47,,
Li,timestamp,2024-11-29 10:07:00.000000,2024-11-29 10:07,,
Li,timestamp,2024-11-29 10:27:00.000000,2024-11-29 10:27,,
Li,timestamp,2024-11-29 10:47:00.000000,2024-11-29 10:47,,
Li,timestamp,2024-11-29 11:07:00.000000,2024-11-29 11:07,,
Li,timestamp,2024-11-29 14:42:00.000000,2024-11-29 14:42,,
Li,timestamp,2024-11-29 15:02:00.000000,2024-11-29 15:02,,
Li,timestamp,2024-11-29 15:22:00.000000,2024-11-29 15:22,,
Te,counter,2010-09-13 22:46:00.000000,,,1
Te,counter,2010-09-13 22:51:00.000000,,,1
Te,counter,2024-11-22 17:22:00.000000,,,1
Te,counter,2024-11-22 17:29:00.000000,,,3
Te,counter,2024-11-22 17:36:00.000000,,,5
Te,counter,2024-11-22 17:43:00.000000,,,6
Te,counter,2024-11-22 17:50:00.000000,,,8
Te,counter,2024-11-22 17:57:00.000000,,,10
Te,counter,2024-11-22 18:04:00.000000,,,12
Te,counter,2024-11-22 18:11:00.000000,,,14
Te,counter,2024-11-22 18:18:00.000000,,,16
Te,counter,2024-11-22 18:25:00.000000,,,17
Te,counter,2024-11-22 18:32:00.000000,,,19
Te,counter,2024-11-22 18:39:00.000000,,,21
Te,counter,2024-11-22 18:46:00.000000,,,23
Te,counter,2024-11-22 18:53:00.000000,,,25
Te,counter,2024-11-22 19:00:00.000000,,,27
Te,counter,2024-11-22 19:07:00.000000,,,28
Te,counter,2024-11-22 19:14:00.000000,,,30
Te,counter,2024-11-22 19:21:00.000000,,,32
Te,counter,2024-11-22 19:28:00.000000,,,34
Te,counter,2024-11-22 19:35:00.000000,,,36
Te,counter,2024-11-22 19:42:00.000000,,,38
Te,counter,2024-11-22 19:49:00.000000,,,40
Te,counter,2024-11-22 19:56:00.000000,,,41
Te,counter,2024-11-22 20:03:00.000000,,,43
Te,counter,2024-11-22 20:10:00.000000,,,45
Te,counter,2024-11-22 20:17:00.000000,,,47
Te,counter,2024-11-22 20:24:00.000000,,,48
Te,counter,2024-11-22 20:31:00.000000,,,50
Te,counter,2024-11-22 20:38:00.000000,,,52
Te,counter,2024-11-22 20:45:00.000000,,,54
Te,counter,2024-11-22 20:52:00.000000,,,56
Te,counter,2024-11-22 20:59:00.000000,,,57
Te,counter,2024-11-22 21:06:00.000000,,,59
Te,counter,2024-11-22 21:13:00.000000,,,61
Te,counter,2024-11-22 21:20:00.000000,,,63
Te,counter,2024-11-22 21:27:00.000000,,,64
Te,counter,2024-11-22 21:34:00.000000,,,66
Te,counter,2024-11-22 21:41:00.000000,,,68
Te,counter,2024-11-22 21:48:00.000000,,,70
Te,counter,2024-11-22 21:55:00.000000,,,72
Te,counter,2024-11-22 22:02:00.000000,,,74
Te,counter,2024-11-22 22:09:00.000000,,,75
Te,counter,2024-11-22 22:16:00.000000,,,77
Te,counter,2024-11-22 22:23:00.000000,,,79
Te,counter,2024-11-22 22:30:00.000000,,,81
Te,counter,2024-11-22 22:37:00.000000,,,83
Te,counter,2024-11-22 22:44:00.000000,,,85
Te,counter,2024-11-22 22:51:00.000000,,,86
Te,counter,2024-11-22 22:58:00.000000,,,88
Te,counter,2024-11-22 23:05:00.000000,,,90
Te,counter,2024-11-22 23:12:00.000000,,,92
Te,counter,2024-11-22 23:19:00.000000,,,94
Te,counter,2024-11-22 23:26:00.000000,,,95
Te,counter,2024-11-22 23:33:00.000000,,,97
Te,counter,2024-11-22 23:40:00.000000,,,99
Te,counter,2024-11-22 23:47:00.000000,,,101
Te,counter,2024-11-22 23:54:00.000000,,,102
Te,counter,2024-11-23 00:01:00.000000,,,104
Te,counter,2024-11-23 00:08:00.000000,,,106
Te,counter,2024-11-23 00:15:00.000000,,,108
Te,counter,2024-11-23 00:22:00.000000,,,110
Te,counter,2024-11-23 00:29:00.000000,,,112
Te,counter,2024-11-23 00:36:00.000000,,,113
Te,counter,2024-11-23 00:43:00.000000,,,115
Te,counter,2024-11-23 00:50:00.000000,,,117
Te,counter,2024-11-23 00:57:00.000000,,,119
Te,counter,2024-11-23 01:04:00.000000,,,121
Te,counter,2024-11-23 01:11:00.000000,,,123
Te,counter,2024-11-23 01:18:00.000000,,,124
Te,counter,2024-11-23 01:25:00.000000,,,126
Te,counter,2024-11-23 01:32:00.000000,,,128
Te,counter,2024-11-23 01:39:00.000000,,,130
Te,counter,2024-11-23 01:46:00.000000,,,131
Te,counter,2024-11-23 01:53:00.000000,,,133
Te,counter,2024-11-23 02:00:00.000000,,,135
Te,counter,2024-11-23 02:07:00.000000,,,137
Te,counter,2024-11-23 02:14:00.000000,,,139
Te,counter,2024-11-23 02:21:00.000000,,,140
Te,counter,2024-11-23 02:29:00.000000,,,141
Te,counter,2024-11-23 02:36:00.000000,,,141
Te,counter,2024-11-23 02:43:00.000000,,,141
Te,counter,2024-11-23 02:50:00.000000,,,141
Te,counter,2024-11-23 02:57:00.000000,,,141
Te,counter,2024-11-23 03:04:00.000000,,,141
Te,counter,2024-11-23 03:11:00.000000,,,141
Te,counter,2024-11-23 03:18:00.000000,,,141
Te,counter,2024-11-23 03:25:00.000000,,,141
Te,counter,2024-11-23 03:32:00.000000,,,141
Te,counter,2024-11-23 03:39:00.000000,,,141
Te,counter,2024-11-23 03:46:00.000000,,,141
Te,counter,2024-11-23 03:53:00.000000,,,141
Te,counter,2024-11-23 04:00:00.000000,,,141
Te,counter,2024-11-23 04:07:00.000000,,,141
Te,counter,2024-11-23 04:14:00.000000,,,141
Te,counter,2024-11-23 04:21:00.000000,,,141
Te,counter,2024-11-23 04:28:00.000000,,,141
Te,counter,2024-11-23 04:35:00.000000,,,141
Te,counter,2024-11-23 04:42:00.000000,,,141
Te,counter,2024-11-23 04:49:00.000000,,,141
Te,counter,2024-11-23 04:56:00.000000,,,141
Te,counter,2024-11-23 05:03:00.000000,,,141
Te,counter,2024-11-23 05:10:00.000000,,,141
Te,counter,2024-11-23 05:17:00.000000,,,141
Te,counter,2024-11-23 05:24:00.000000,,,141
Te,counter,2024-11-23 05:38:00.000000,,,141
Te,counter,2024-11-23 05:45:00.000000,,,141
Te,counter,2024-11-23 05:52:00.000000,,,141
Te,counter,2024-11-23 05:59:00.000000,,,141
Te,counter,2024-11-23 06:06:00.000000,,,141
Te,counter,2024-11-23 06:13:00.000000,,,141
